Ano;IdUrg;URG;Escola;Tipo;Exame;Qtd
2023;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;ELETROCARDIOGRAMA;2
2023;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;EXAME LABORATORIAL;95
2023;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;RAIO X;1
2023;5;URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;EM;EXAME LABORATORIAL;42
2023;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;EXAME LABORATORIAL;42
2023;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;ULTRASSOM;1
2023;5;URG V-KM 32;E M SHANGRI LA;EM;ECOCARDIOGRAMA;3
2023;5;URG V-KM 32;E M SHANGRI LA;EM;ELETROCARDIOGRAMA;2
2023;5;URG V-KM 32;E M SHANGRI LA;EM;EXAME LABORATORIAL;52
2023;5;URG V-KM 32;E M SHANGRI LA;EM;ULTRASSOM;2
2023;5;URG V-KM 32;E M VILA JOAO CORREA;EM;EXAME LABORATORIAL;80
2023;5;URG V-KM 32;E M VILA JOAO CORREA;EM;RAIO X;1
2023;5;URG V-KM 32;E M VILA JOAO CORREA;EM;ULTRASSOM;1
2023;5;URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;CRECHE;EXAME LABORATORIAL;10
2023;5;URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;CRECHE;RAIO X;1
2023;5;URG V-KM 32;EMEI JARDIM EUROPA;CRECHE;EXAME LABORATORIAL;26
2023;5;URG V-KM 32;EMEI NISIA SOUZA MARCONDES;CRECHE;EXAME LABORATORIAL;14
2023;5;URG V-KM 32;EMEI PATRICIA M GASPAR SOMMA PEREIRA;CRECHE;EXAME LABORATORIAL;12
2023;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;ECOCARDIOGRAMA;2
2023;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;ELETROCARDIOGRAMA;1
2023;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;EXAME LABORATORIAL;87
2023;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;TOMOGRAFIA;1
2023;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;ULTRASSOM;2
2023;6;URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;EM;EXAME LABORATORIAL;1
2023;6;URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;EM;EXAME LABORATORIAL;40
2023;6;URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;EM;MAMOGRAFIA;1
2023;6;URG VI-AUSTIN;E M JOSE DE ANCHIETA;EM;ECOCARDIOGRAMA;2
2023;6;URG VI-AUSTIN;E M JOSE DE ANCHIETA;EM;ELETROCARDIOGRAMA;2
2023;6;URG VI-AUSTIN;E M JOSE DE ANCHIETA;EM;EXAME LABORATORIAL;43
2023;6;URG VI-AUSTIN;E M JOSE DE ANCHIETA;EM;ULTRASSOM;1
2023;6;URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;EM;ECOCARDIOGRAMA;1
2023;6;URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;EM;ELETROCARDIOGRAMA;2
2023;6;URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;EM;EXAME LABORATORIAL;46
2023;6;URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;EM;RAIO X;1
2023;6;URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;EM;ULTRASSOM;1
2023;6;URG VI-AUSTIN;E M KERMA MOREIRA FRANCO;EM;EXAME LABORATORIAL;35
2023;6;URG VI-AUSTIN;E M NENA RODRIGUES;EM;EXAME LABORATORIAL;18
2023;6;URG VI-AUSTIN;E M PROF ENILZA BARROS DOS SANTOS CHICONELLI;EM;EXAME LABORATORIAL;69
2023;6;URG VI-AUSTIN;E M PROF FRANKLIN BOLIVAR FERNANDES;EM;EXAME LABORATORIAL;31
2023;6;URG VI-AUSTIN;E M PROF FRANKLIN BOLIVAR FERNANDES;EM;TOMOGRAFIA;1
2023;6;URG VI-AUSTIN;E M PROF FRANKLIN BOLIVAR FERNANDES;EM;ULTRASSOM;1
2023;6;URG VI-AUSTIN;E M PROF MARCIO CAULINO SOARES;EM;ELETROCARDIOGRAMA;1
2023;6;URG VI-AUSTIN;E M PROF MARCIO CAULINO SOARES;EM;EXAME LABORATORIAL;86
2023;6;URG VI-AUSTIN;E M PROF MARCIO CAULINO SOARES;EM;MAMOGRAFIA;1
2023;6;URG VI-AUSTIN;E M PROF MARCIO CAULINO SOARES;EM;RAIO X;2
2023;6;URG VI-AUSTIN;E M PROF MARCIO CAULINO SOARES;EM;ULTRASSOM;1
2023;6;URG VI-AUSTIN;E M RUI BARBOSA;EM;EXAME LABORATORIAL;57
2023;6;URG VI-AUSTIN;E M WALFREDO DA SILVA LESSA;EM;ECOCARDIOGRAMA;1
2023;6;URG VI-AUSTIN;E M WALFREDO DA SILVA LESSA;EM;EXAME LABORATORIAL;23
2023;6;URG VI-AUSTIN;E M WALFREDO DA SILVA LESSA;EM;RAIO X;1
2023;6;URG VI-AUSTIN;E M WALFREDO DA SILVA LESSA;EM;ULTRASSOM;1
2023;6;URG VI-AUSTIN;EMEI VILA SAO MIGUEL;CRECHE;EXAME LABORATORIAL;18
2023;6;URG VI-AUSTIN;EMEI VILA SAO MIGUEL;CRECHE;ULTRASSOM;1
2023;7;URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM;CONVENIADA;EXAME LABORATORIAL;14
2023;7;URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM;CONVENIADA;ULTRASSOM;1
2023;7;URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM FÉ E ESPERANÇA;CONVENIADA;EXAME LABORATORIAL;19
2023;7;URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;CRECHE;EXAME LABORATORIAL;9
2023;7;URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;EM;EXAME LABORATORIAL;50
2023;7;URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;EM;ULTRASSOM;1
2023;7;URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;EM;ELETROCARDIOGRAMA;1
2023;7;URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;EM;EXAME LABORATORIAL;38
2023;7;URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;EM;MAMOGRAFIA;1
2023;7;URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;EM;ULTRASSOM;1
2023;7;URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;EM;ECOCARDIOGRAMA;1
2023;7;URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;EM;ELETROCARDIOGRAMA;1
2023;7;URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;EM;EXAME LABORATORIAL;30
2023;7;URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;EM;EXAME LABORATORIAL;130
2023;7;URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;EM;MAMOGRAFIA;2
2023;7;URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;EM;ULTRASSOM;4
2023;7;URG VII-VILA DE CAVA;E M MARCILIO DIAS;EM;ELETROCARDIOGRAMA;1
2023;7;URG VII-VILA DE CAVA;E M MARCILIO DIAS;EM;EXAME LABORATORIAL;72
2023;7;URG VII-VILA DE CAVA;E M MARCILIO DIAS;EM;ULTRASSOM;2
2023;7;URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;EM;ECOCARDIOGRAMA;1
2023;7;URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;EM;ELETROCARDIOGRAMA;1
2023;7;URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;EM;EXAME LABORATORIAL;122
2023;7;URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;EM;RAIO X;1
2023;7;URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;EM;ULTRASSOM;3
2023;7;URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;EM;ECOCARDIOGRAMA;1
2023;7;URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;EM;ELETROCARDIOGRAMA;1
2023;7;URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;EM;EXAME LABORATORIAL;83
2023;7;URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;EM;RAIO X;1
2023;7;URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;EM;ULTRASSOM;2
2023;7;URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;EM;EXAME LABORATORIAL;17
2023;7;URG VII-VILA DE CAVA;EMEI GLAUCO JOSE VAZ GONCALVES;CRECHE;ECOCARDIOGRAMA;1
2023;7;URG VII-VILA DE CAVA;EMEI GLAUCO JOSE VAZ GONCALVES;CRECHE;EXAME LABORATORIAL;25
2023;7;URG VII-VILA DE CAVA;EMEI GLAUCO JOSE VAZ GONCALVES;CRECHE;ULTRASSOM;2
2023;8;URG VIII-MIGUEL COUTO;E M ANTONIO PINHEIRO GUIMARAES VICTORY;EM;ELETROCARDIOGRAMA;1
2023;8;URG VIII-MIGUEL COUTO;E M ANTONIO PINHEIRO GUIMARAES VICTORY;EM;EXAME LABORATORIAL;33
2023;8;URG VIII-MIGUEL COUTO;E M ANTONIO PINHEIRO GUIMARAES VICTORY;EM;ULTRASSOM;1
2023;8;URG VIII-MIGUEL COUTO;E M AYRTON SENNA;EM;ECOCARDIOGRAMA;4
2023;8;URG VIII-MIGUEL COUTO;E M AYRTON SENNA;EM;ELETROCARDIOGRAMA;5
2023;8;URG VIII-MIGUEL COUTO;E M AYRTON SENNA;EM;EXAME LABORATORIAL;57
2023;8;URG VIII-MIGUEL COUTO;E M AYRTON SENNA;EM;ULTRASSOM;4
2023;8;URG VIII-MIGUEL COUTO;E M FLOR DE LIS;EM;EXAME LABORATORIAL;21
2023;8;URG VIII-MIGUEL COUTO;E M FLOR DE LIS;EM;RAIO X;1
2023;8;URG VIII-MIGUEL COUTO;E M FLOR DE LIS;EM;ULTRASSOM;1
2023;8;URG VIII-MIGUEL COUTO;E M JANIR CLEMENTINO PEREIRA;EM;ELETROCARDIOGRAMA;2
2023;8;URG VIII-MIGUEL COUTO;E M JANIR CLEMENTINO PEREIRA;EM;EXAME LABORATORIAL;70
2023;8;URG VIII-MIGUEL COUTO;E M JANIR CLEMENTINO PEREIRA;EM;RESSONÂNCIA;1
2023;8;URG VIII-MIGUEL COUTO;E M JANIR CLEMENTINO PEREIRA;EM;ULTRASSOM;3
2023;8;URG VIII-MIGUEL COUTO;E M PAULO ROBERTO FIORENZANO ARAUJO;EM;EXAME LABORATORIAL;96
2023;8;URG VIII-MIGUEL COUTO;E M PAULO ROBERTO FIORENZANO ARAUJO;EM;ULTRASSOM;2
2023;8;URG VIII-MIGUEL COUTO;E M PROF ANNA MARIA RAMALHO;EM;ELETROCARDIOGRAMA;1
2023;8;URG VIII-MIGUEL COUTO;E M PROF ANNA MARIA RAMALHO;EM;EXAME LABORATORIAL;91
2023;8;URG VIII-MIGUEL COUTO;E M PROF ANNA MARIA RAMALHO;EM;RAIO X;1
2023;8;URG VIII-MIGUEL COUTO;E M PROF DARCY RIBEIRO;EM;EXAME LABORATORIAL;47
2023;8;URG VIII-MIGUEL COUTO;E M PROF DARCY RIBEIRO;EM;RAIO X;2
2023;8;URG VIII-MIGUEL COUTO;E M PROF HAULER DA SILVA FERREIRA;EM;ECOCARDIOGRAMA;1
2023;8;URG VIII-MIGUEL COUTO;E M PROF HAULER DA SILVA FERREIRA;EM;ELETROCARDIOGRAMA;1
2023;8;URG VIII-MIGUEL COUTO;E M PROF HAULER DA SILVA FERREIRA;EM;EXAME LABORATORIAL;115
2023;8;URG VIII-MIGUEL COUTO;E M PROF HAULER DA SILVA FERREIRA;EM;MAMOGRAFIA;1
2023;8;URG VIII-MIGUEL COUTO;E M PROF HAULER DA SILVA FERREIRA;EM;ULTRASSOM;1
2023;8;URG VIII-MIGUEL COUTO;E M PROF RUY AFRANIO PEIXOTO;EM;EXAME LABORATORIAL;66
2023;8;URG VIII-MIGUEL COUTO;E M PROF RUY AFRANIO PEIXOTO;EM;ULTRASSOM;1
2023;8;URG VIII-MIGUEL COUTO;E M SAO MIGUEL ARCANJO;EM;EXAME LABORATORIAL;50
2023;8;URG VIII-MIGUEL COUTO;E M SAO MIGUEL ARCANJO;EM;RAIO X;1
2023;8;URG VIII-MIGUEL COUTO;EMEI AMBAI;CRECHE;EXAME LABORATORIAL;13
2023;8;URG VIII-MIGUEL COUTO;EMEI CASA DA CRIANCA DE MIGUEL COUTO;CRECHE;EXAME LABORATORIAL;20
2023;8;URG VIII-MIGUEL COUTO;EMEI CASA DA CRIANCA DE MIGUEL COUTO;CRECHE;ULTRASSOM;3
2023;9;URG IX-TINGUA;E M BARAO DE TINGUA;EM;EXAME LABORATORIAL;1
2023;9;URG IX-TINGUA;E M DE JACERUBA;EM;EXAME LABORATORIAL;8
2023;9;URG IX-TINGUA;E M JARDIM MONTEVIDEO;EM;ECOCARDIOGRAMA;1
2023;9;URG IX-TINGUA;E M JARDIM MONTEVIDEO;EM;EXAME LABORATORIAL;7
2023;9;URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;EM;EXAME LABORATORIAL;11
2023;9;URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;EM;ECOCARDIOGRAMA;1
2023;9;URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;EM;EXAME LABORATORIAL;12
2023;9;URG IX-TINGUA;E M VALE DO TINGUA;EM;EXAME LABORATORIAL;4
2023;9;URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;CRECHE;EXAME LABORATORIAL;12
2024;1;URG I-CENTRO;CAIESP CASTORINA FARIA LIMA;EM;EXAME LABORATORIAL;2
2024;1;URG I-CENTRO;CRECHE MUNICIPAL PROF. MARIA APARECIDA DE SOUZA;CRECHE;EXAME LABORATORIAL;10
2024;1;URG I-CENTRO;CRECHE MUNICIPAL PROF. MARIA LUZIANA RODRIGUES CHAVES;CRECHE;EXAME LABORATORIAL;5
2024;1;URG I-CENTRO;E M CAPISTRANO DE ABREU;EM;EXAME LABORATORIAL;11
2024;1;URG I-CENTRO;E M CAPISTRANO DE ABREU;EM;MAMOGRAFIA;1
2024;1;URG I-CENTRO;E M CAPITÃO SILVINO AZEREDO;EM;EXAME LABORATORIAL;11
2024;1;URG I-CENTRO;E M DR THIBAU;EM;EXAME LABORATORIAL;13
2024;1;URG I-CENTRO;E M DR THIBAU;EM;RAIO X;1
2024;1;URG I-CENTRO;E M DR THIBAU;EM;TOMOGRAFIA;1
2024;1;URG I-CENTRO;E M ENGENHO PEQUENO;EM;EXAME LABORATORIAL;32
2024;1;URG I-CENTRO;E M ENGENHO PEQUENO;EM;ULTRASSOM;1
2024;1;URG I-CENTRO;E M FRANCA CARVALHO;EM;ECOCARDIOGRAMA;1
2024;1;URG I-CENTRO;E M FRANCA CARVALHO;EM;EXAME LABORATORIAL;20
2024;1;URG I-CENTRO;E M FRANCA CARVALHO;EM;ULTRASSOM;1
2024;1;URG I-CENTRO;E M HEITOR DANTAS;EM;EXAME LABORATORIAL;4
2024;1;URG I-CENTRO;E M JANICI FERREIRA MAIA ;EM;EXAME LABORATORIAL;30
2024;1;URG I-CENTRO;E M JANICI FERREIRA MAIA ;EM;ULTRASSOM;4
2024;1;URG I-CENTRO;E M JULIO RABELLO GUIMARAES;EM;ELETROCARDIOGRAMA;1
2024;1;URG I-CENTRO;E M JULIO RABELLO GUIMARAES;EM;EXAME LABORATORIAL;34
2024;1;URG I-CENTRO;E M MANOEL JOAO GONCALVES;EM;EXAME LABORATORIAL;28
2024;1;URG I-CENTRO;E M MANOEL JOAO GONCALVES;EM;ULTRASSOM;1
2024;1;URG I-CENTRO;E M MARECHAL MASCARENHAS DE MORAES;EM;ELETROCARDIOGRAMA;2
2024;1;URG I-CENTRO;E M MARECHAL MASCARENHAS DE MORAES;EM;EXAME LABORATORIAL;43
2024;1;URG I-CENTRO;E M MARECHAL MASCARENHAS DE MORAES;EM;RAIO X;1
2024;1;URG I-CENTRO;E M MARECHAL MASCARENHAS DE MORAES;EM;TOMOGRAFIA;1
2024;1;URG I-CENTRO;E M MARECHAL MASCARENHAS DE MORAES;EM;ULTRASSOM;1
2024;1;URG I-CENTRO;E M MENINOS DE DEUS;EM;EXAME LABORATORIAL;24
2024;1;URG I-CENTRO;E M MENINOS DE DEUS;EM;MAMOGRAFIA;1
2024;1;URG I-CENTRO;E M MONTEIRO LOBATO;EM;ECOCARDIOGRAMA;1
2024;1;URG I-CENTRO;E M MONTEIRO LOBATO;EM;ELETROCARDIOGRAMA;3
2024;1;URG I-CENTRO;E M MONTEIRO LOBATO;EM;EXAME LABORATORIAL;26
2024;1;URG I-CENTRO;E M PADRE AGOSTINHO PRETTO;EM;ELETROCARDIOGRAMA;1
2024;1;URG I-CENTRO;E M PADRE AGOSTINHO PRETTO;EM;EXAME LABORATORIAL;41
2024;1;URG I-CENTRO;E M PADRE AGOSTINHO PRETTO;EM;ULTRASSOM;2
2024;1;URG I-CENTRO;E M PROF AMAZOR VIEIRA BORGES;EM;EXAME LABORATORIAL;46
2024;1;URG I-CENTRO;E M PROF EMILIO LUIZ PEDROSO ARAUJO;EM;EXAME LABORATORIAL;17
2024;1;URG I-CENTRO;E M PROF EMILIO LUIZ PEDROSO ARAUJO;EM;MAMOGRAFIA;1
2024;1;URG I-CENTRO;E M PROF EMILIO LUIZ PEDROSO ARAUJO;EM;RAIO X;1
2024;1;URG I-CENTRO;E M PROF EMILIO LUIZ PEDROSO ARAUJO;EM;TOMOGRAFIA;1
2024;1;URG I-CENTRO;E M PROF EMILIO LUIZ PEDROSO ARAUJO;EM;ULTRASSOM;1
2024;1;URG I-CENTRO;E M PROF IZABEL DOS SANTOS SOARES MELLO;EM;EXAME LABORATORIAL;14
2024;1;URG I-CENTRO;E M PROF OSIRES NEVES;EM;ECOCARDIOGRAMA;1
2024;1;URG I-CENTRO;E M PROF OSIRES NEVES;EM;ELETROCARDIOGRAMA;2
2024;1;URG I-CENTRO;E M PROF OSIRES NEVES;EM;EXAME LABORATORIAL;57
2024;1;URG I-CENTRO;E M PROF OSIRES NEVES;EM;RAIO X;1
2024;1;URG I-CENTRO;E M PROF OSIRES NEVES;EM;ULTRASSOM;1
2024;1;URG I-CENTRO;E M PROF PAULO FREIRE;EM;EXAME LABORATORIAL;8
2024;1;URG I-CENTRO;E M PROF RUY DE QUEIROZ;EM;ECOCARDIOGRAMA;1
2024;1;URG I-CENTRO;E M PROF RUY DE QUEIROZ;EM;EXAME LABORATORIAL;19
2024;1;URG I-CENTRO;E.M PROF EDIVALDO BARROS DE OLIVEIRA;CRECHE;EXAME LABORATORIAL;15
2024;1;URG I-CENTRO;EMEI JESUS BOM PASTOR;CRECHE;EXAME LABORATORIAL;14
2024;1;URG I-CENTRO;EMEI JESUS BOM PASTOR;CRECHE;MAMOGRAFIA;1
2024;1;URG I-CENTRO;EMEI JESUS BOM PASTOR;CRECHE;ULTRASSOM;1
2024;1;URG I-CENTRO;EMEI SAO BENEDITO;CRECHE;EXAME LABORATORIAL;12
2024;1;URG I-CENTRO;SOCIEDADE FILANTRÓPICA SÃO VICENTE PATRONATO;CONVENIADA;ECOCARDIOGRAMA;3
2024;1;URG I-CENTRO;SOCIEDADE FILANTRÓPICA SÃO VICENTE PATRONATO;CONVENIADA;ELETROCARDIOGRAMA;1
2024;1;URG I-CENTRO;SOCIEDADE FILANTRÓPICA SÃO VICENTE PATRONATO;CONVENIADA;EXAME LABORATORIAL;25
2024;1;URG I-CENTRO;SOCIEDADE FILANTRÓPICA SÃO VICENTE PATRONATO;CONVENIADA;RAIO X;1
2024;1;URG I-CENTRO;SOCIEDADE FILANTRÓPICA SÃO VICENTE PATRONATO;CONVENIADA;RESSONÂNCIA;1
2024;1;URG I-CENTRO;SOCIEDADE FILANTRÓPICA SÃO VICENTE PATRONATO;CONVENIADA;ULTRASSOM;2
2024;2;URG II-POSSE;AELO - EDUCANDÁRIO SÃO LÁZARO;CONVENIADA;EXAME LABORATORIAL;11
2024;2;URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;EM;ECOCARDIOGRAMA;1
2024;2;URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;EM;EXAME LABORATORIAL;24
2024;2;URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;EM;EXAME LABORATORIAL;33
2024;2;URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;EM;TOMOGRAFIA;1
2024;2;URG II-POSSE;E M DOUGLAS BRASIL;EM;ELETROCARDIOGRAMA;1
2024;2;URG II-POSSE;E M DOUGLAS BRASIL;EM;EXAME LABORATORIAL;63
2024;2;URG II-POSSE;E M DOUGLAS BRASIL;EM;MAMOGRAFIA;1
2024;2;URG II-POSSE;E M DOUGLAS BRASIL;EM;ULTRASSOM;1
2024;2;URG II-POSSE;E M DR ORLANDO MELLO;EM;ELETROCARDIOGRAMA;2
2024;2;URG II-POSSE;E M DR ORLANDO MELLO;EM;EXAME LABORATORIAL;49
2024;2;URG II-POSSE;E M DR ORLANDO MELLO;EM;RAIO X;1
2024;2;URG II-POSSE;E M DR ORLANDO MELLO;EM;ULTRASSOM;1
2024;2;URG II-POSSE;E M ESTANISLAU RIBEIRO DO AMARAL;EM;EXAME LABORATORIAL;28
2024;2;URG II-POSSE;E M ESTANISLAU RIBEIRO DO AMARAL;EM;MAMOGRAFIA;1
2024;2;URG II-POSSE;E M ESTANISLAU RIBEIRO DO AMARAL;EM;RESSONÂNCIA;1
2024;2;URG II-POSSE;E M GUINLE;EM;EXAME LABORATORIAL;9
2024;2;URG II-POSSE;E M GUINLE;EM;MAMOGRAFIA;1
2024;2;URG II-POSSE;E M GUINLE;EM;ULTRASSOM;1
2024;2;URG II-POSSE;E M HERBERT MOSES;EM;EXAME LABORATORIAL;7
2024;2;URG II-POSSE;E M HERBERT MOSES;EM;RAIO X;1
2024;2;URG II-POSSE;E M LUIZ DE LEMOS;EM;EXAME LABORATORIAL;15
2024;2;URG II-POSSE;E M MARIA ELIONDAS DOS SANTOS;EM;ELETROCARDIOGRAMA;1
2024;2;URG II-POSSE;E M MARIA ELIONDAS DOS SANTOS;EM;EXAME LABORATORIAL;16
2024;2;URG II-POSSE;E M PRESIDENTE GETULIO DORNELLES VARGAS;EM;EXAME LABORATORIAL;15
2024;2;URG II-POSSE;E M PRESIDENTE GETULIO DORNELLES VARGAS;EM;MAMOGRAFIA;1
2024;2;URG II-POSSE;E M PROF CLAUDIA MARIA SALLES MONTEIRO DA SILVA;EM;EXAME LABORATORIAL;13
2024;2;URG II-POSSE;E M PROF THEREZINHA DA SILVA XAVIER;EM;EXAME LABORATORIAL;25
2024;2;URG II-POSSE;E M PROF THEREZINHA DA SILVA XAVIER;EM;ULTRASSOM;3
2024;2;URG II-POSSE;E M SAO BENEDITO;EM;COLONOSCOPIA;1
2024;2;URG II-POSSE;E M SAO BENEDITO;EM;EXAME LABORATORIAL;40
2024;2;URG II-POSSE;E M TABELIÃO MURILO COSTA;EM;EXAME LABORATORIAL;69
2024;2;URG II-POSSE;E M TABELIÃO MURILO COSTA;EM;MAMOGRAFIA;1
2024;2;URG II-POSSE;E M TABELIÃO MURILO COSTA;EM;ULTRASSOM;1
2024;2;URG II-POSSE;E M VEREADOR HELCIO CHAMBARELLI;EM;ELETROCARDIOGRAMA;2
2024;2;URG II-POSSE;E M VEREADOR HELCIO CHAMBARELLI;EM;EXAME LABORATORIAL;35
2024;2;URG II-POSSE;E M VEREADOR HELCIO CHAMBARELLI;EM;ULTRASSOM;1
2024;2;URG II-POSSE;E M VIRGILIO DE MELO FRANCO;EM;ELETROCARDIOGRAMA;1
2024;2;URG II-POSSE;E M VIRGILIO DE MELO FRANCO;EM;EXAME LABORATORIAL;40
2024;2;URG II-POSSE;E M VIRGILIO DE MELO FRANCO;EM;TOMOGRAFIA;1
2024;2;URG II-POSSE;E M VIRGILIO DE MELO FRANCO;EM;ULTRASSOM;1
2024;2;URG II-POSSE;EMEI JOSE VIEIRA JESUS;CRECHE;EXAME LABORATORIAL;18
