Ano;IdUrg;URG;Escola;Tipo;Exame;Qtd
2025;4;URG IV-CABUÇU;E M DR JOSE FROES MACHADO;EM;ULTRASSOM;1
2025;4;URG IV-CABUÇU;E M DR RUY BERCOT DE MATTOS;EM;ELETROCARDIOGRAMA;1
2025;4;URG IV-CABUÇU;E M DR RUY BERCOT DE MATTOS;EM;EXAME LABORATORIAL;55
2025;4;URG IV-CABUÇU;E M DR RUY BERCOT DE MATTOS;EM;MAMOGRAFIA;2
2025;4;URG IV-CABUÇU;E M DR RUY BERCOT DE MATTOS;EM;RAIO X;1
2025;4;URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;EM;EXAME LABORATORIAL;44
2025;4;URG IV-CABUÇU;E M IVANI VIGNE BABO;EM;ELETROCARDIOGRAMA;1
2025;4;URG IV-CABUÇU;E M IVANI VIGNE BABO;EM;EXAME LABORATORIAL;24
2025;4;URG IV-CABUÇU;E M IVANI VIGNE BABO;EM;ULTRASSOM;1
2025;4;URG IV-CABUÇU;E M JARDIM NOVA ERA;EM;EXAME LABORATORIAL;18
2025;4;URG IV-CABUÇU;E M JARDIM NOVA ERA;EM;ULTRASSOM;1
2025;4;URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;EM;ECOCARDIOGRAMA;1
2025;4;URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;EM;EXAME LABORATORIAL;22
2025;4;URG IV-CABUÇU;E M PROF EDNA UMBELINA DE SANT ANNA DA SILVA;EM;ELETROCARDIOGRAMA;1
2025;4;URG IV-CABUÇU;E M PROF EDNA UMBELINA DE SANT ANNA DA SILVA;EM;EXAME LABORATORIAL;52
2025;4;URG IV-CABUÇU;E M PROF EDNA UMBELINA DE SANT ANNA DA SILVA;EM;ULTRASSOM;1
2025;4;URG IV-CABUÇU;E M PROF ELIANA DE SOUZA PAPALEO MOURA ;EM;EXAME LABORATORIAL;17
2025;4;URG IV-CABUÇU;E M PROF ELIANA DE SOUZA PAPALEO MOURA ;EM;ULTRASSOM;2
2025;4;URG IV-CABUÇU;E M PROF JOAQUIM DE FREITAS;EM;ELETROCARDIOGRAMA;1
2025;4;URG IV-CABUÇU;E M PROF JOAQUIM DE FREITAS;EM;EXAME LABORATORIAL;12
2025;4;URG IV-CABUÇU;E M PROF LEOPOLDINA MACHADO BARBOSA DE BARROS;EM;ELETROCARDIOGRAMA;2
2025;4;URG IV-CABUÇU;E M PROF LEOPOLDINA MACHADO BARBOSA DE BARROS;EM;EXAME LABORATORIAL;21
2025;4;URG IV-CABUÇU;E M PROF LEOPOLDINA MACHADO BARBOSA DE BARROS;EM;ULTRASSOM;1
2025;4;URG IV-CABUÇU;E M PROF MARIA CANDIDA SOBREIRA VIANNA;EM;EXAME LABORATORIAL;64
2025;4;URG IV-CABUÇU;E M PROF MARIA CANDIDA SOBREIRA VIANNA;EM;MAMOGRAFIA;1
2025;4;URG IV-CABUÇU;E M PROF MARIA CANDIDA SOBREIRA VIANNA;EM;ULTRASSOM;3
2025;4;URG IV-CABUÇU;E M PROF NABOR OTHUKI;EM;ECOCARDIOGRAMA;1
2025;4;URG IV-CABUÇU;E M PROF NABOR OTHUKI;EM;ELETROCARDIOGRAMA;1
2025;4;URG IV-CABUÇU;E M PROF NABOR OTHUKI;EM;EXAME LABORATORIAL;33
2025;4;URG IV-CABUÇU;E M PROF NABOR OTHUKI;EM;ULTRASSOM;3
2025;4;URG IV-CABUÇU;E M PROF NEWTON GONCALVES DE BARROS;EM;EXAME LABORATORIAL;84
2025;4;URG IV-CABUÇU;E M PROF NEWTON GONCALVES DE BARROS;EM;RAIO X;1
2025;4;URG IV-CABUÇU;E M PROF NEWTON GONCALVES DE BARROS;EM;ULTRASSOM;4
2025;4;URG IV-CABUÇU;E M TRES MARIAS;EM;EXAME LABORATORIAL;81
2025;4;URG IV-CABUÇU;E M VISCONDE DE ITABORAI;EM;EXAME LABORATORIAL;17
2025;4;URG IV-CABUÇU;EM PROF ELIANA MARTINS MAIA;EM;ELETROCARDIOGRAMA;1
2025;4;URG IV-CABUÇU;EM PROF ELIANA MARTINS MAIA;EM;EXAME LABORATORIAL;29
2025;4;URG IV-CABUÇU;EM PROF ELIANA MARTINS MAIA;EM;MAMOGRAFIA;1
2025;4;URG IV-CABUÇU;EM PROF ELIANA MARTINS MAIA;EM;ULTRASSOM;2
2025;4;URG IV-CABUÇU;EMEI LEILA MARIA CÔRTES SAMPAIO;CRECHE;EXAME LABORATORIAL;8
2025;4;URG IV-CABUÇU;EMEI MONTE SOL;CRECHE;EXAME LABORATORIAL;17
2025;4;URG IV-CABUÇU;EMEI NOVA ERA;CRECHE;EXAME LABORATORIAL;10
2025;4;URG IV-CABUÇU;GRUPO AÇÃO COMUNITÁRIO CORAÇÃO DE MÃE;CONVENIADA;EXAME LABORATORIAL;7
2025;4;URG IV-CABUÇU;GRUPO AÇÃO COMUNITÁRIO CORAÇÃO DE MÃE;CONVENIADA;ULTRASSOM;2
2025;4;URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;CONVENIADA;EXAME LABORATORIAL;8
2025;5;URG V-KM 32;CIEP BRIZOLAO 033 ALFREDO DA ROCHA VIANA FILHO;EM;EXAME LABORATORIAL;37
2025;5;URG V-KM 32;CIEP BRIZOLAO 033 ALFREDO DA ROCHA VIANA FILHO;EM;ULTRASSOM;1
2025;5;URG V-KM 32;CIEP BRIZOLAO 187 BENEDITO LARANJEIRAS;EM;EXAME LABORATORIAL;17
2025;5;URG V-KM 32;CIEP BRIZOLAO 187 BENEDITO LARANJEIRAS;EM;ULTRASSOM;1
2025;5;URG V-KM 32;CIEP BRIZOLAO 325 AUSTREGESILO DE ATHAYDE;EM;ECOCARDIOGRAMA;1
2025;5;URG V-KM 32;CIEP BRIZOLAO 325 AUSTREGESILO DE ATHAYDE;EM;ELETROCARDIOGRAMA;1
2025;5;URG V-KM 32;CIEP BRIZOLAO 325 AUSTREGESILO DE ATHAYDE;EM;EXAME LABORATORIAL;24
2025;5;URG V-KM 32;CIEP BRIZOLAO 325 AUSTREGESILO DE ATHAYDE;EM;ULTRASSOM;3
2025;5;URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;EM;ECOCARDIOGRAMA;1
2025;5;URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;EM;ELETROCARDIOGRAMA;1
2025;5;URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;EM;EXAME LABORATORIAL;64
2025;5;URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;EM;ULTRASSOM;1
2025;5;URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EM;ELETROCARDIOGRAMA;1
2025;5;URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EM;EXAME LABORATORIAL;45
2025;5;URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EM;MAMOGRAFIA;1
2025;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;EXAME LABORATORIAL;74
2025;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;MAMOGRAFIA;2
2025;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;RAIO X;1
2025;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;ULTRASSOM;1
2025;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;EXAME LABORATORIAL;28
2025;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;TOMOGRAFIA;1
2025;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;ULTRASSOM;2
2025;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;ELETROCARDIOGRAMA;1
2025;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;EXAME LABORATORIAL;22
2025;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;RAIO X;1
2025;5;URG V-KM 32;E M JOSE REIS;EM;EXAME LABORATORIAL;43
2025;5;URG V-KM 32;E M JOSE REIS;EM;ULTRASSOM;4
2025;5;URG V-KM 32;E M PERA FLOR;EM;EXAME LABORATORIAL;74
2025;5;URG V-KM 32;E M PERA FLOR;EM;MAMOGRAFIA;1
2025;5;URG V-KM 32;E M PERA FLOR;EM;RAIO X;1
2025;5;URG V-KM 32;E M PERA FLOR;EM;ULTRASSOM;2
2025;5;URG V-KM 32;E M PROF AIMEE CARREIRO FIGUEIREDO;EM;EXAME LABORATORIAL;38
2025;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;EXAME LABORATORIAL;61
2025;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;ULTRASSOM;1
2025;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;ECOCARDIOGRAMA;1
2025;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;ELETROCARDIOGRAMA;3
2025;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;EXAME LABORATORIAL;69
2025;5;URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;EM;EXAME LABORATORIAL;29
2025;5;URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;EM;RAIO X;1
2025;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;ECOCARDIOGRAMA;1
2025;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;EXAME LABORATORIAL;39
2025;5;URG V-KM 32;E M SHANGRI LA;EM;EXAME LABORATORIAL;10
2025;5;URG V-KM 32;E M VILA JOAO CORREA;EM;EXAME LABORATORIAL;49
2025;5;URG V-KM 32;E M VILA JOAO CORREA;EM;RAIO X;1
2025;5;URG V-KM 32;E M VILA JOAO CORREA;EM;ULTRASSOM;1
2025;5;URG V-KM 32;EMEI JARDIM EUROPA;CRECHE;EXAME LABORATORIAL;4
2025;5;URG V-KM 32;EMEI NISIA SOUZA MARCONDES;CRECHE;ECOCARDIOGRAMA;1
2025;5;URG V-KM 32;EMEI NISIA SOUZA MARCONDES;CRECHE;EXAME LABORATORIAL;27
2025;5;URG V-KM 32;EMEI NISIA SOUZA MARCONDES;CRECHE;RESSONÂNCIA;1
2025;5;URG V-KM 32;EMEI NISIA SOUZA MARCONDES;CRECHE;TOMOGRAFIA;1
2025;5;URG V-KM 32;EMEI NISIA SOUZA MARCONDES;CRECHE;ULTRASSOM;1
2025;5;URG V-KM 32;EMEI PATRICIA M GASPAR SOMMA PEREIRA;CRECHE;EXAME LABORATORIAL;5
2025;6;URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;CRECHE;EXAME LABORATORIAL;7
2025;6;URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;CRECHE;ULTRASSOM;1
2025;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;EXAME LABORATORIAL;83
2025;6;URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;EM;ECOCARDIOGRAMA;1
2025;6;URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;EM;EXAME LABORATORIAL;32
2025;6;URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;EM;RAIO X;1
2025;6;URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;EM;ULTRASSOM;1
2025;6;URG VI-AUSTIN;E M DR ODIR ARAUJO;EM;EXAME LABORATORIAL;35
2025;6;URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;EM;ECOCARDIOGRAMA;1
2025;6;URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;EM;EXAME LABORATORIAL;53
2025;6;URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;EM;RAIO X;1
2025;6;URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;EM;ULTRASSOM;1
2025;6;URG VI-AUSTIN;E M JOSE DE ANCHIETA;EM;ECOCARDIOGRAMA;1
2025;6;URG VI-AUSTIN;E M JOSE DE ANCHIETA;EM;ELETROCARDIOGRAMA;1
2025;6;URG VI-AUSTIN;E M JOSE DE ANCHIETA;EM;EXAME LABORATORIAL;31
2025;6;URG VI-AUSTIN;E M JOSE DE ANCHIETA;EM;RAIO X;1
2025;6;URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;EM;ECOCARDIOGRAMA;2
2025;6;URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;EM;EXAME LABORATORIAL;71
2025;6;URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;EM;ULTRASSOM;2
2025;6;URG VI-AUSTIN;E M KERMA MOREIRA FRANCO;EM;EXAME LABORATORIAL;24
2025;6;URG VI-AUSTIN;E M KERMA MOREIRA FRANCO;EM;ULTRASSOM;1
2025;6;URG VI-AUSTIN;E M NENA RODRIGUES;EM;EXAME LABORATORIAL;37
2025;6;URG VI-AUSTIN;E M NENA RODRIGUES;EM;RAIO X;1
2025;6;URG VI-AUSTIN;E M NENA RODRIGUES;EM;ULTRASSOM;1
2025;6;URG VI-AUSTIN;E M PROF ENILZA BARROS DOS SANTOS CHICONELLI;EM;ECOCARDIOGRAMA;1
2025;6;URG VI-AUSTIN;E M PROF ENILZA BARROS DOS SANTOS CHICONELLI;EM;ELETROCARDIOGRAMA;3
2025;6;URG VI-AUSTIN;E M PROF ENILZA BARROS DOS SANTOS CHICONELLI;EM;ENDOSCOPIA;1
2025;6;URG VI-AUSTIN;E M PROF ENILZA BARROS DOS SANTOS CHICONELLI;EM;EXAME LABORATORIAL;102
2025;6;URG VI-AUSTIN;E M PROF ENILZA BARROS DOS SANTOS CHICONELLI;EM;RESSONÂNCIA;1
2025;6;URG VI-AUSTIN;E M PROF ENILZA BARROS DOS SANTOS CHICONELLI;EM;ULTRASSOM;2
2025;6;URG VI-AUSTIN;E M PROF FRANKLIN BOLIVAR FERNANDES;EM;EXAME LABORATORIAL;34
2025;6;URG VI-AUSTIN;E M PROF FRANKLIN BOLIVAR FERNANDES;EM;ULTRASSOM;2
2025;6;URG VI-AUSTIN;E M PROF MARCIO CAULINO SOARES;EM;ECOCARDIOGRAMA;1
2025;6;URG VI-AUSTIN;E M PROF MARCIO CAULINO SOARES;EM;EXAME LABORATORIAL;70
2025;6;URG VI-AUSTIN;E M PROF MARCIO CAULINO SOARES;EM;ULTRASSOM;1
2025;6;URG VI-AUSTIN;E M RUI BARBOSA;EM;EXAME LABORATORIAL;51
2025;6;URG VI-AUSTIN;E M WALFREDO DA SILVA LESSA;EM;EXAME LABORATORIAL;50
2025;6;URG VI-AUSTIN;EMEI OLGA CELESTINA GILIBERTI ALMEIDA;CRECHE;ECOCARDIOGRAMA;1
2025;6;URG VI-AUSTIN;EMEI OLGA CELESTINA GILIBERTI ALMEIDA;CRECHE;EXAME LABORATORIAL;27
2025;6;URG VI-AUSTIN;EMEI OLGA CELESTINA GILIBERTI ALMEIDA;CRECHE;MAMOGRAFIA;1
2025;6;URG VI-AUSTIN;EMEI OLGA CELESTINA GILIBERTI ALMEIDA;CRECHE;ULTRASSOM;3
2025;6;URG VI-AUSTIN;EMEI VILA SAO MIGUEL;CRECHE;EXAME LABORATORIAL;16
2025;6;URG VI-AUSTIN;EMEI VILA SAO MIGUEL;CRECHE;ULTRASSOM;1
2025;7;URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM;CONVENIADA;EXAME LABORATORIAL;6
2025;7;URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM FÉ E ESPERANÇA;CONVENIADA;EXAME LABORATORIAL;4
2025;7;URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;CRECHE;EXAME LABORATORIAL;7
2025;7;URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;CRECHE;ULTRASSOM;1
2025;7;URG VII-VILA DE CAVA;E M ADRIANOPOLIS;EM;EXAME LABORATORIAL;1
2025;7;URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;EM;EXAME LABORATORIAL;40
2025;7;URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;EM;ULTRASSOM;1
2025;7;URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;EM;ECOCARDIOGRAMA;1
2025;7;URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;EM;ENDOSCOPIA;1
2025;7;URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;EM;EXAME LABORATORIAL;43
2025;7;URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;EM;ULTRASSOM;1
2025;7;URG VII-VILA DE CAVA;E M BARAO DO GUANDU;EM;EXAME LABORATORIAL;14
2025;7;URG VII-VILA DE CAVA;E M BARAO DO GUANDU;EM;RAIO X;1
2025;7;URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;EM;EXAME LABORATORIAL;8
2025;7;URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;EM;ECOCARDIOGRAMA;2
2025;7;URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;EM;ENDOSCOPIA;1
2025;7;URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;EM;EXAME LABORATORIAL;67
2025;7;URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;EM;RESSONÂNCIA;1
2025;7;URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;EM;ULTRASSOM;2
2025;7;URG VII-VILA DE CAVA;E M MARCILIO DIAS;EM;ELETROCARDIOGRAMA;1
2025;7;URG VII-VILA DE CAVA;E M MARCILIO DIAS;EM;EXAME LABORATORIAL;61
2025;7;URG VII-VILA DE CAVA;E M MARCILIO DIAS;EM;RAIO X;1
2025;7;URG VII-VILA DE CAVA;E M MARCILIO DIAS;EM;ULTRASSOM;2
2025;7;URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;EM;ELETROCARDIOGRAMA;3
2025;7;URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;EM;EXAME LABORATORIAL;71
2025;7;URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;EM;RAIO X;1
2025;7;URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;EM;ULTRASSOM;1
2025;7;URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;EM;ELETROCARDIOGRAMA;1
2025;7;URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;EM;EXAME LABORATORIAL;33
2025;7;URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;EM;ULTRASSOM;1
2025;7;URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;EM;ECOCARDIOGRAMA;1
2025;7;URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;EM;ELETROCARDIOGRAMA;1
2025;7;URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;EM;EXAME LABORATORIAL;41
2025;7;URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;EM;ULTRASSOM;1
2025;7;URG VII-VILA DE CAVA;EMEI GLAUCO JOSE VAZ GONCALVES;CRECHE;ECOCARDIOGRAMA;1
2025;7;URG VII-VILA DE CAVA;EMEI GLAUCO JOSE VAZ GONCALVES;CRECHE;EXAME LABORATORIAL;14
2025;8;URG VIII-MIGUEL COUTO;E M ANTONIO PINHEIRO GUIMARAES VICTORY;EM;EXAME LABORATORIAL;26
2025;8;URG VIII-MIGUEL COUTO;E M ANTONIO PINHEIRO GUIMARAES VICTORY;EM;ULTRASSOM;2
2025;8;URG VIII-MIGUEL COUTO;E M AYRTON SENNA;EM;EXAME LABORATORIAL;52
2025;8;URG VIII-MIGUEL COUTO;E M FLOR DE LIS;EM;EXAME LABORATORIAL;63
2025;8;URG VIII-MIGUEL COUTO;E M FLOR DE LIS;EM;MAMOGRAFIA;1
2025;8;URG VIII-MIGUEL COUTO;E M FLOR DE LIS;EM;ULTRASSOM;4
2025;8;URG VIII-MIGUEL COUTO;E M JANIR CLEMENTINO PEREIRA;EM;EXAME LABORATORIAL;46
2025;8;URG VIII-MIGUEL COUTO;E M JANIR CLEMENTINO PEREIRA;EM;ULTRASSOM;1
2025;8;URG VIII-MIGUEL COUTO;E M PAULO ROBERTO FIORENZANO ARAUJO;EM;ECOCARDIOGRAMA;1
2025;8;URG VIII-MIGUEL COUTO;E M PAULO ROBERTO FIORENZANO ARAUJO;EM;ELETROCARDIOGRAMA;1
2025;8;URG VIII-MIGUEL COUTO;E M PAULO ROBERTO FIORENZANO ARAUJO;EM;EXAME LABORATORIAL;19
2025;8;URG VIII-MIGUEL COUTO;E M PAULO ROBERTO FIORENZANO ARAUJO;EM;MAMOGRAFIA;1
2025;8;URG VIII-MIGUEL COUTO;E M PAULO ROBERTO FIORENZANO ARAUJO;EM;RAIO X;1
2025;8;URG VIII-MIGUEL COUTO;E M PAULO ROBERTO FIORENZANO ARAUJO;EM;ULTRASSOM;1
2025;8;URG VIII-MIGUEL COUTO;E M PROF ANNA MARIA RAMALHO;EM;ECOCARDIOGRAMA;1
2025;8;URG VIII-MIGUEL COUTO;E M PROF ANNA MARIA RAMALHO;EM;EXAME LABORATORIAL;77
2025;8;URG VIII-MIGUEL COUTO;E M PROF ANNA MARIA RAMALHO;EM;MAMOGRAFIA;1
2025;8;URG VIII-MIGUEL COUTO;E M PROF ANNA MARIA RAMALHO;EM;RESSONÂNCIA;1
2025;8;URG VIII-MIGUEL COUTO;E M PROF ANNA MARIA RAMALHO;EM;ULTRASSOM;1
2025;8;URG VIII-MIGUEL COUTO;E M PROF DARCY RIBEIRO;EM;ECOCARDIOGRAMA;2
2025;8;URG VIII-MIGUEL COUTO;E M PROF DARCY RIBEIRO;EM;EXAME LABORATORIAL;25
2025;8;URG VIII-MIGUEL COUTO;E M PROF DARCY RIBEIRO;EM;MAMOGRAFIA;1
2025;8;URG VIII-MIGUEL COUTO;E M PROF HAULER DA SILVA FERREIRA;EM;ELETROCARDIOGRAMA;3
2025;8;URG VIII-MIGUEL COUTO;E M PROF HAULER DA SILVA FERREIRA;EM;ENDOSCOPIA;1
2025;8;URG VIII-MIGUEL COUTO;E M PROF HAULER DA SILVA FERREIRA;EM;EXAME LABORATORIAL;61
2025;8;URG VIII-MIGUEL COUTO;E M PROF HAULER DA SILVA FERREIRA;EM;ULTRASSOM;3
2025;8;URG VIII-MIGUEL COUTO;E M PROF RUY AFRANIO PEIXOTO;EM;EXAME LABORATORIAL;24
2025;8;URG VIII-MIGUEL COUTO;E M PROF RUY AFRANIO PEIXOTO;EM;ULTRASSOM;1
2025;8;URG VIII-MIGUEL COUTO;E M SAO MIGUEL ARCANJO;EM;ECOCARDIOGRAMA;1
2025;8;URG VIII-MIGUEL COUTO;E M SAO MIGUEL ARCANJO;EM;EXAME LABORATORIAL;26
2025;8;URG VIII-MIGUEL COUTO;E M SAO MIGUEL ARCANJO;EM;ULTRASSOM;1
2025;8;URG VIII-MIGUEL COUTO;EMEI AMBAI;CRECHE;EXAME LABORATORIAL;15
2025;8;URG VIII-MIGUEL COUTO;EMEI CASA DA CRIANCA DE MIGUEL COUTO;CRECHE;EXAME LABORATORIAL;22
2025;8;URG VIII-MIGUEL COUTO;EMEI CASA DA CRIANCA DE MIGUEL COUTO;CRECHE;ULTRASSOM;1
2025;9;URG IX-TINGUA;E M BARAO DE TINGUA;EM;ELETROCARDIOGRAMA;1
2025;9;URG IX-TINGUA;E M BARAO DE TINGUA;EM;EXAME LABORATORIAL;12
2025;9;URG IX-TINGUA;E M DE JACERUBA;EM;EXAME LABORATORIAL;3
2025;9;URG IX-TINGUA;E M JARDIM MONTEVIDEO;EM;EXAME LABORATORIAL;15
2025;9;URG IX-TINGUA;E M JARDIM MONTEVIDEO;EM;ULTRASSOM;2
2025;9;URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;EM;EXAME LABORATORIAL;22
2025;9;URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;EM;ECOCARDIOGRAMA;1
2025;9;URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;EM;ELETROCARDIOGRAMA;1
2025;9;URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;EM;EXAME LABORATORIAL;39
2025;9;URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;EM;RAIO X;1
2025;9;URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;EM;ULTRASSOM;1
2025;9;URG IX-TINGUA;E M VALE DO TINGUA;EM;ECOCARDIOGRAMA DE CARÓTIDAS;1
2025;9;URG IX-TINGUA;E M VALE DO TINGUA;EM;EXAME LABORATORIAL;19
2025;9;URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;CRECHE;ECOCARDIOGRAMA DE CARÓTIDAS;1
2025;9;URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;CRECHE;EXAME LABORATORIAL;28
